fut2
ვამთქნარებ,
ამთქნარებ,
ამთქნარებს,
ვამთქნარებთ,
ამთქნარებთ,
ამთქნარებენ,
fut2_prfv
წარვამთქნარებ,
წარამთქნარებ,
წარამთქნარებს,
წარვამთქნარებთ,
წარამთქნარებთ,
წარამთქნარებენ,
cond2
ვამთქნარებდი,
ამთქნარებდი,
ამთქნარებდა,
ვამთქნარებდით,
ამთქნარებდით,
ამთქნარებდნენ,
cond2_prfv
წარვამთქნარებდი,
წარამთქნარებდი,
წარამთქნარებდა,
წარვამთქნარებდით,
წარამთქნარებდით,
წარამთქნარებდნენ,
fut2_subj
ვამთქნარებდე,
ამთქნარებდე,
ამთქნარებდეს,
ვამთქნარებდეთ,
ამთქნარებდეთ,
ამთქნარებდნენ,
fut2_subj_prfv
წარვამთქნარებდე,
წარამთქნარებდე,
წარამთქნარებდეს,
წარვამთქნარებდეთ,
წარამთქნარებდეთ,
წარამთქნარებდნენ,
aor2
ვამთქნარე,
ამთქნარე,
ამთქნარა,
ვამთქნარეთ,
ამთქნარეთ,
ამთქნარეს,
aor2_prfv
წარვამთქნარე,
წარამთქნარე,
წარამთქნარა,
წარვამთქნარეთ,
წარამთქნარეთ,
წარამთქნარეს,
IIsubj2
ვამთქნარო,
ამთქნარო,
ამთქნაროს,
ვამთქნაროთ,
ამთქნაროთ,
ამთქნარონ,
IIsubj2_prfv
წარვამთქნარო,
წარამთქნარო,
წარამთქნაროს,
წარვამთქნაროთ,
წარამთქნაროთ,
წარამთქნარონ,
Iturm
მიმთქნარებია,
გიმთქნარებია,
უმთქნარებია,
გვიმთქნარებია,
გიმთქნარებიათ,
უმთქნარებიათ,
Iturm_prfv
წარმიმთქნარებია,
წარგიმთქნარებია,
წარუმთქნარებია,
წარგვიმთქნარებია,
წარგიმთქნარებიათ,
წარუმთქნარებიათ,
IIturm
მემთქნარებინა,
გემთქნარებინა,
ემთქნარებინა,
გვემთქნარებინა,
გემთქნარებინათ,
ემთქნარებინათ,
IIturm_prfv
წარმემთქნარებინა,
წარგემთქნარებინა,
წარემთქნარებინა,
წარგვემთქნარებინა,
წარგემთქნარებინათ,
წარემთქნარებინათ,
IIIsubj
მემთქნარებინოს,
გემთქნარებინოს,
ემთქნარებინოს,
გვემთქნარებინოს,
გემთქნარებინოთ,
ემთქნარებინოთ,
IIIsubj_prfv
წარმემთქნარებინოს,
წარგემთქნარებინოს,
წარემთქნარებინოს,
წარგვემთქნარებინოს,
წარგემთქნარებინოთ,
წარემთქნარებინოთ,
